# Simulated random data file for batch processing
# timestamp: 2018-03-28 18:31:54
# BMV
# ------------------------

"varX","varY"
0.036984853213653,0.749248960986733
0.77850207593292,0.783287161029875
0.1368342875503,0.431941477581859
0.97348305862397,0.974173622671515
0.436104951659217,0.423974809935316
0.100158001761883,0.228801250923425
0.683039039140567,0.161692147841677
0.926126432139426,0.565013274317607
0.748277930542827,0.440919647458941
0.493418004130945,0.0572697059251368
0.327918312745169,0.307467381702736
0.538587888237089,0.263250539312139
0.990592354675755,0.681402885122225
0.810981387505308,0.447367356624454
0.91439689672552,0.764510534470901
0.226114836521447,0.175430093659088
0.0941768609918654,0.832763592712581
0.836675230879337,0.527643961133435
0.418366299243644,0.282446033786982
0.0419820279348642,0.221574431518093
0.0510909627191722,0.575893779983744
0.847966097295284,0.436706002103165
0.117238712729886,0.647202446125448
0.663950331741944,0.447666664142162
0.403649115236476,NA
0.540414927294478,0.0904427210334688
0.787863900884986,0.646038497332484
0.512522116536275,0.381155905080959
0.550117182545364,0.10097000701353
0.632861198857427,0.26348950015381
0.673262438504025,0.349703682120889
0.691278493497521,0.281842789147049
0.433768335264176,0.0333203505724669
0.140737009234726,0.246991660445929
NA,0.925250205909833
0.444279370829463,0.891423219116405
0.843293078942224,0.536361677339301
0.0482527606654912,0.604639186756685
0.857814436312765,0.370178552344441
0.795129711274058,0.956372606335208
0.151033855043352,0.643317645415664
0.665463105542585,0.29236967721954
0.955202060053125,0.503344543278217
0.519632266135886,0.773632212541997
0.230086504481733,0.809910872019827
0.468103708466515,NA
0.607145451474935,0.208263613749295
NA,0.339742581127211
0.588553303852677,0.932463940000162
0.0955276761669666,0.656944878632203
0.240766600007191,0.0397746826056391
0.542931102449074,0.693648434476927
0.951796673471108,0.663043033331633
0.0910784704610705,0.898119813762605
0.656335724517703,0.759025357430801
0.116378059843555,0.511043610749766
0.648433289723471,0.456375654321164
0.497150944778696,0.521202213596553
0.543184871086851,0.730369313620031
0.072429854189977,0.281333288643509
0.370445258216932,0.352262794272974
0.0780736191663891,0.500421808334067
0.913664892548695,0.620592174120247
0.155675838701427,0.877585289534181
0.10393287637271,0.15357224852778
0.985700443387032,0.764379739528522
0.655315075302497,0.580162428785115
0.0551287967246026,0.812238861108199
0.382906194077805,0.802756156306714
0.142695682588965,0.218655537348241
0.258156362921,0.961904580472037
0.432312808465213,0.82398074795492
0.882936282781884,0.489458511583507
0.192280439892784,0.74685691180639
0.85972923017107,0.189462267095223
0.268133424920961,0.504187151789665
0.797912144102156,0.687016111100093
0.32693456322886,0.3828068098519
0.115396339446306,0.526212818687782
0.527585720410571,0.943013500887901
0.0791213556658477,0.0734661873430014
0.939498682506382,0.405051628593355
0.110574728809297,0.106005428591743
0.476536550559103,0.191342995269224
0.898169236024842,0.666471508797258
0.789557500043884,0.189388618338853
0.73361598001793,0.567060868255794
0.18236187309958,0.49048506305553
0.462981471326202,0.769597046775743
0.786691373446956,0.0781844151206315
0.900266833137721,0.203996340977028
0.885631494456902,0.615955408895388
0.222963149659336,0.855643298709765
0.590569416759536,0.833124581724405
0.961855536792427,0.364664759486914
0.168987730285153,0.959201836958528
0.257952871266752,0.666930097853765
0.373306640191004,0.273355484008789
0.632922873366624,0.25340629927814
