# Simulated random data file for batch processing
# timestamp: 2018-03-28 18:31:55
# BMV
# ------------------------

"varX","varY"
0.190712924581021,0.55838037817739
0.865348627790809,0.826309511903673
0.406500147189945,0.321364835835993
0.835118647664785,0.325746785383672
0.581070185638964,0.474018054781482
NA,NA
0.736951157683507,0.094270606059581
0.760223472723737,0.765466782962903
0.258197580929846,0.633926617214456
0.356061754049733,0.251183981075883
0.772152436198667,0.748356960481033
0.326622631400824,0.52070301072672
0.00671281525865197,0.211632430553436
0.872968374285847,0.269099891884252
0.0830111771356314,0.13086427282542
0.243651947006583,0.677226477535442
0.991741086356342,0.3523898802232
0.495397300226614,0.595672798110172
0.901165039045736,0.268642614828423
NA,0.323440345935524
0.927099937805906,0.513722032075748
0.834803062258288,0.0713604423217475
0.648326854920015,0.579986016266048
0.682478694710881,0.55702714016661
0.48190473485738,0.792576091829687
0.269389489898458,0.535237346542999
0.0589488153345883,0.750005204696208
0.303694339469075,0.351296906359494
0.788681335281581,NA
0.368188572116196,0.452500823652372
0.783009878359735,0.412518303841352
0.79208348505199,0.890660481760278
0.304271394852549,0.273710912559181
0.925012716790661,0.769708414096385
0.459948753938079,0.203798311529681
0.321305271936581,0.317370333243161
0.475118758855388,0.241843846393749
0.568218810716644,0.764110224321485
0.825473986566067,0.880273703252897
NA,0.0379436300136149
0.380475477548316,0.0254246247932315
0.0959148781839758,0.150414789328352
0.98917827848345,0.803056670352817
0.831617360468954,0.469268658664078
0.730164722306654,0.137064350303262
0.117348811822012,0.144816991407424
0.6016045876313,0.719537725672126
0.614337382605299,0.134170771110803
0.353531764121726,NA
0.119367965729907,0.736057013273239
