# Simulated random data file for batch processing
# timestamp: 2018-03-28 18:31:55
# BMV
# ------------------------

"varX","varY"
0.737329424126074,0.426597334910184
0.70824259868823,0.669510767096654
0.887382405577227,0.389154229545966
0.896164444508031,0.536677092779428
0.597034433623776,0.950692279962823
0.92144976509735,0.790086564840749
0.771067117108032,0.315147634129971
0.292495905887336,0.368209006963298
0.77754626260139,0.626827815547585
0.0828557859640568,0.781857989262789
0.805423800367862,0.939073748188093
0.426139719318599,0.0130560325924307
0.994882610626519,0.905306667787954
0.673025756841525,0.222454461269081
0.399620335781947,0.727873500902206
0.202676493208855,0.914376858156174
0.502982147969306,0.427344956900924
0.921637203544378,0.41676670126617
0.0556854507885873,0.246372821740806
0.678585599642247,0.906418061815202
0.49990668729879,0.149167527677491
0.00660033849999309,0.295927275670692
0.790071320487186,0.723820542916656
0.480903859948739,0.704071559244767
0.862219509202987,0.852547865826637
0.191906654043123,0.155544847948477
0.951323467772454,0.573977515334263
0.268818572396412,0.416072838939726
0.83101718290709,0.751631882507354
0.95627233106643,0.697758755646646
0.39177435869351,0.467503036838025
0.633309657918289,0.938279410358518
0.879435957642272,0.107085688970983
0.348822471685708,0.0846456789877266
0.136056328192353,0.0535498165991157
0.518865863792598,0.464754280867055
0.902541536837816,0.37999700056389
0.896959011210129,0.883321241242811
0.0955095153767616,0.43690475798212
0.935635062865913,0.81230083713308
0.0563873944338411,0.301576020428911
0.162492501549423,0.943848930764943
0.852536858990788,0.135281076189131
0.541941964998841,0.192468702793121
0.476200366858393,0.457778621697798
0.137125334935263,0.74445490934886
0.570223537273705,0.628206706373021
0.0122368414886296,0.974846951663494
0.22003506263718,NA
0.0754229933954775,0.149581852834672
0.381920327898115,0.346769063500687
0.120370203163475,0.412397467764094
0.663464338053018,0.0149145405739546
0.971951099811122,0.841436091111973
NA,0.996508331503719
0.0165356744546443,0.746507258154452
0.361130764009431,0.0398905542679131
0.934787117876112,0.738678152672946
0.680543618509546,0.107112201396376
0.364660502644256,0.233891314594075
0.835593860829249,0.651912507833913
0.165418561082333,0.0697058865334839
0.16801321785897,0.0601930648554116
0.0597238391637802,0.0500572249293327
0.667912097414955,0.917415018426254
0.19739040825516,0.769535366911441
NA,0.900792153086513
0.642131866421551,0.228089489741251
0.66470061824657,0.509929373860359
0.350012426497415,0.653361073462293
0.657774046761915,0.408995313104242
0.367451186291873,0.799331173766404
0.427221318474039,0.586486679967493
0.34612325229682,0.770996793638915
0.438522342126817,0.295015431242064
0.672969873994589,0.514415434096009
0.0124964048154652,0.133220362709835
0.0254793970379978,0.157483943039551
0.893231802387163,0.0990488433744758
0.425711258780211,0.960239190608263
0.61283589922823,0.516014815540984
0.808688580757007,0.592709047021344
0.788524779956788,NA
0.333374373381957,0.336505761602893
0.0565249684732407,0.783841592259705
0.608713283436373,0.369080130010843
