# Simulated random data file for batch processing
# timestamp: 2018-03-28 18:31:55
# BMV
# ------------------------

"varX","varY"
0.936457163887098,0.871776560787112
0.495053629856557,0.631011183140799
0.457395658362657,0.285004369914532
0.1652394188568,0.0319901793263853
0.520379899069667,0.150882871821523
0.0932862679474056,0.579071507090703
0.121600511949509,0.453109965194017
NA,0.748288919683546
0.760641674045473,0.237777051283047
0.660381489433348,0.411054998170584
0.694637645268813,0.447389305802062
0.680607154965401,0.55462688440457
0.490705926436931,0.236702427500859
0.0931188850663602,0.469753004144877
0.273713538423181,0.79149105027318
0.31306330114603,0.0039679363835603
0.113202329725027,0.201936354162171
0.197136606322601,0.673420616891235
0.132055656285957,0.364756953436881
0.0761875917669386,0.0517777923960239
0.0893524761777371,0.677223388804123
0.568605232750997,NA
0.0314052747562528,0.331634616944939
0.302361423615366,0.654222208075225
0.174524257192388,0.528178454842418
0.136854736600071,0.216531258076429
0.26459141401574,0.788086154032499
0.765411889879033,0.648037771228701
0.782596586970612,0.207579558715224
0.598090696847066,0.836689707124606
0.873020793776959,0.768410533200949
0.301677871029824,0.11925832205452
0.257503752131015,0.491015579784289
0.624958669999614,0.69597669923678
0.895435952581465,0.990900444798172
0.199004048714414,0.472235138062388
0.683810181450099,0.0985493399202824
0.153990211430937,0.976416569203138
0.292901783017442,0.173554567852989
0.475148549303412,0.541165336500853
0.310883245430887,0.201635770732537
0.0109616236295551,0.262022068258375
0.0414101667702198,0.14071174361743
0.864623852074146,0.89894438860938
0.613365424098447,0.313428940949962
0.297068180516362,0.0449509504251182
0.971047850092873,0.243936247192323
0.933782224543393,0.595991904148832
0.52470308705233,0.775004365947098
0.308546895394102,0.421878539957106
0.396653075702488,0.487868169788271
0.44634267850779,0.971389128360897
0.522261527134106,0.932920545572415
0.874063631985337,0.999686092836782
NA,0.382635629037395
0.9545005899854,0.956997466273606
0.140230175340548,0.320084871724248
0.714008343173191,0.124822188867256
0.145511461189017,0.174283504486084
0.373679677024484,0.828479177085683
0.667986408807337,0.168939162278548
0.132800526218489,NA
0.256815622095019,0.568259343737736
0.742648981511593,0.923957388149574
0.369721206603572,0.540959365200251
0.386818093247712,0.319996169302613
0.278719179797918,0.0555607893038541
0.111585144186392,0.352339760866016
0.834083301946521,0.912680184235796
0.672417111229151,NA
0.117861639009789,0.319230303168297
0.591881309635937,0.718775118002668
0.594310957705602,0.79700135323219
NA,0.0310355005785823
