# Simulated random data file for batch processing
# timestamp: 2018-03-28 18:31:55
# BMV
# ------------------------

"varX","varY"
0.771170734195039,0.163599536754191
NA,0.825849881162867
0.698073274455965,0.52321651740931
0.514694940065965,0.958070290042087
0.780142065836117,NA
0.805205673910677,0.283765240805224
0.214567412389442,0.901388983940706
0.618868517922238,0.238092591054738
0.732884763972834,0.465725586283952
0.658497670665383,0.748326632892713
0.612136308569461,0.690369558986276
0.288150533335283,0.288589666830376
0.655204700771719,0.0373739982023835
0.0764538899529725,0.547779735177755
0.341345274820924,0.0911771357059479
0.0430234593804926,0.00374951283447444
0.457673863740638,0.510810828534886
0.5535221057944,0.82550824736245
0.58770599286072,NA
0.573896458372474,0.125342172570527
0.65519779548049,0.356575056444854
0.949247075943276,0.158281464828178
0.775434077018872,0.192734809825197
0.156948689837009,0.979271173244342
0.0671535201836377,0.419672523392364
NA,0.61909007653594
0.378547087311745,0.22084956872277
0.788450764492154,0.789413381367922
0.323775687254965,0.967830639798194
0.118363167159259,0.32408316899091
0.552512962836772,0.501697064843029
0.134645878570154,0.545844038715586
0.561189476400614,0.936714431736618
0.82503354200162,0.549613305134699
0.337011261377484,0.780088786967099
0.308018069481477,0.0733833957929164
0.256949904374778,0.810490500181913
0.957316055195406,0.564314519520849
0.452499863924459,0.333921941695735
0.586101058637723,0.671734353061765
