# Simulated random data file for batch processing
# timestamp: 2018-03-28 18:31:54
# BMV
# ------------------------

"varX","varY"
0.701551960548386,0.96789082325995
0.293490339070559,0.452072835061699
0.905266411136836,0.268893137807027
0.582044138340279,0.41846086201258
0.32071478664875,0.093119930010289
0.315070146229118,NA
NA,0.668484427267686
NA,0.537139523541555
0.868814296321943,0.75639781425707
0.540276600280777,0.856629209127277
0.758149456465617,0.564024345483631
0.240309183485806,0.464813016122207
0.28080925042741,0.45786940981634
0.382735315011814,0.897479932522401
0.326216795248911,0.584361574379727
0.48345185467042,0.637273326748982
0.736255192663521,NA
0.0248945949133486,0.836217761738226
0.208665359998122,0.896335057681426
0.953296343563125,0.377118987031281
0.0946792443282902,0.352455313084647
0.653476326726377,0.144007828785107
0.930584379006177,0.333594695432112
0.0743168413173407,0.765865319874138
0.875616270583123,0.459309535566717
0.0628637624904513,0.544354157755151
0.763750236947089,0.27288647624664
0.468668491579592,0.673289862461388
0.248701956588775,0.779591768747196
0.767921817488968,0.784542636014521
0.00712663121521473,0.353249719366431
0.88589489669539,0.240480653243139
0.810716203181073,0.059100289363414
