# Simulated random data file for batch processing
# timestamp: 2018-03-28 18:31:54
# BMV
# ------------------------

"varX","varY"
0.388716988498345,0.805156571324915
0.981569580966607,0.784349964000285
0.849854523781687,0.67461424251087
NA,NA
0.647289049113169,0.33501208666712
0.784745705546811,0.198874872177839
0.138924353290349,0.316638851538301
0.208037153817713,0.146092274226248
NA,0.930155595066026
0.911416634451598,0.069465106818825
0.615265128668398,0.217689502984285
0.911758849397302,0.206805021502078
0.352427760139108,0.334875080035999
0.646678136428818,0.915919044287875
0.187967641744763,0.625241718022153
0.404320634668693,0.127633918542415
0.786271248478442,0.276701087132096
0.460420785238966,0.325433523161337
0.677371529629454,NA
0.641622928204015,0.118263988988474
0.463837179820985,0.775480267824605
0.984548271168023,0.277947513852268
0.704683576244861,0.797118529910222
0.58646398014389,0.866573414532468
0.588150259805843,0.583318863762543
0.148098716745153,0.444187421118841
0.228787001920864,0.0454784287139773
0.341040290193632,NA
0.0682767464313656,0.521756676724181
0.628939133835956,NA
0.194902446586639,0.119385999627411
0.824150051921606,0.828712987015024
0.799466367345303,0.734092672588304
0.306520869489759,0.551459113601595
0.368929376127198,0.256309004034847
0.235185172175989,0.977385010803118
0.480124164372683,NA
0.261320530902594,0.908909392775968
0.935102121904492,0.982784824678674
NA,0.538079939316958
0.41061177640222,0.638762902002782
NA,0.706163658993319
NA,NA
NA,0.699793214909732
0.838056572247297,0.887144401203841
0.00276402593590319,0.569199251942337
0.749275407055393,0.257738919230178
0.562699262285605,0.464190161088482
