# Simulated random data file for batch processing
# timestamp: 2018-03-28 18:31:55
# BMV
# ------------------------

"varX","varY"
0.5967020355165,0.856000255793333
0.569677770370618,0.197794238338247
0.28811700292863,0.709192260634154
0.379735874943435,0.710014385869727
0.79998715268448,0.212165783159435
0.697003391804174,NA
0.135653290664777,0.587479065172374
0.0707824302371591,0.963251352543011
0.107452449388802,0.289801758248359
NA,0.246215222636238
0.249838669551536,0.877025455702096
0.340750192059204,0.810752417659387
0.231345932465047,0.466482659336179
0.999361772788689,0.7663534139283
0.214783611474559,0.664927244419232
0.7463108075317,0.688670012867078
0.226097765844315,0.893653511302546
0.428218605928123,0.644072962459177
0.480633351951838,0.120874634943902
0.685153300873935,0.385780354961753
0.795041565783322,0.0888674377929419
0.585886085871607,0.421436825767159
0.714751590276137,0.107529522152618
0.253569437889382,0.93818998686038
0.669465190032497,0.52847795933485
0.970477684633806,0.690508820349351
0.40301696723327,0.729686304461211
0.316116085043177,0.458230724791065
0.44627221673727,0.56390555202961
0.00390367372892797,0.0702917920425534
0.169462370919064,0.324957942590117
0.0662003681063652,0.269754760665819
0.245337816188112,0.549117841059342
0.283081090310588,0.720087120775133
0.539435263955966,0.408436666475609
0.219548287568614,0.253750186879188
0.591642623068765,0.392655422678217
0.264723038068041,0.228950711200014
0.417728753294796,0.0961556218098849
0.684254019288346,0.485858701169491
0.436364116147161,0.504055561264977
0.876496372744441,0.778963070129976
0.410650780424476,0.470456382958218
0.193164390744641,0.702075328677893
0.879122768063098,0.661784307798371
0.819676712621003,0.539233434014022
0.46024141763337,0.536391552304849
0.691709820879623,0.772917430149391
0.774767792085186,0.895570714958012
0.0133660417050123,0.706769875949249
0.597392662893981,0.356603139545768
0.142390324035659,0.0794854993000627
0.288666924694553,0.593310718191788
0.26615151623264,0.341263387817889
0.856963498750702,0.83889220864512
0.665658158948645,0.0969831137917936
0.698459479259327,0.978659866377711
0.585396742448211,0.0860059116967022
0.478431455790997,0.413067080779001
0.694754793774337,0.318490880541503
0.229280405677855,0.941931515233591
0.342680137837306,0.830271600279957
0.364712299779058,0.411110839108005
0.808260685997084,0.226642264286056
0.91705995099619,0.119158763205633
0.69940862711519,0.609444615198299
0.142427341779694,0.849869222845882
0.664176572812721,0.277755597606301
0.968902671011165,0.275057792430744
0.841490733204409,0.00824279338121414
0.123955530812964,0.209301098249853
0.173713412601501,0.988685099408031
0.105599411996081,0.226372300181538
0.762405108427629,0.260275090113282
0.234275377122685,0.827998808352277
0.630951367784292,0.224040665198117
0.835427837911993,0.20526323094964
0.970335943391547,0.803251465549693
0.629976709606126,0.542806514771655
0.719170864904299,0.738850483670831
0.0994289328809828,0.0679802305530757
0.549496239284053,0.126685157418251
0.46125931921415,0.935271835653111
0.856911943061277,0.989183240337297
0.0566530302166939,0.347221914213151
